staff_id,name,store_id,employment_type,hourly_wage,work_date,clock_in,clock_out,break_minutes,work_hours,late_night,base_wage,late_night_premium,total_wage,overtime_hours,source_file
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-22,17:30,22:42,0,5.2,True,5824.0,1456.0,7280.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-22,11:00,14:00,0,3.0,False,3321.0,0.0,3321.0,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-22,17:00,22:48,0,5.8,True,6374.2,1593.55,7967.75,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-22,15:30,21:54,45,6.4,False,7462.4,0.0,7462.4,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-22,11:00,15:48,0,4.8,False,9628.8,0.0,9628.8,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-22,15:00,22:12,45,7.2,True,8618.4,2154.6,10773.0,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-22,14:00,17:54,0,3.9,False,4098.9,0.0,4098.9,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-22,13:30,20:00,45,6.5,False,7111.0,0.0,7111.0,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-22,20:30,01:54,0,5.4,True,6231.6,1557.9,7789.5,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-22,17:00,20:42,0,3.7,False,4362.3,0.0,4362.3,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-22,19:00,00:24,0,5.4,True,6712.2,1678.05,8390.25,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-22,11:30,17:00,0,5.5,False,10103.5,0.0,10103.5,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-22,17:00,20:12,0,3.2,False,3769.6,0.0,3769.6,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-22,10:30,14:06,0,3.6,False,4093.2,0.0,4093.2,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-23,20:30,04:12,45,7.7,True,9617.3,2404.32,12021.62,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-23,18:00,00:42,45,6.7,True,7631.3,1907.82,9539.12,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-23,11:00,17:42,45,6.7,False,7624.6,0.0,7624.6,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-23,10:30,18:00,45,7.5,False,8400.0,0.0,8400.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-23,13:00,16:06,0,3.1,False,3431.7,0.0,3431.7,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-23,14:00,19:18,0,5.3,False,5824.7,0.0,5824.7,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-23,09:00,14:30,0,5.5,False,11033.0,0.0,11033.0,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-23,13:00,20:00,45,7.0,False,8379.0,0.0,8379.0,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-23,21:30,02:06,0,4.6,True,4834.6,1208.65,6043.25,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-23,19:00,23:36,0,4.6,True,5133.6,1283.4,6417.0,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-23,13:00,19:00,45,6.0,False,6564.0,0.0,6564.0,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-23,11:30,15:12,0,3.7,False,4269.8,0.0,4269.8,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-23,21:30,03:18,0,5.8,True,6838.2,1709.55,8547.75,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-23,19:00,22:42,0,3.7,True,3984.9,996.22,4981.12,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-23,20:30,03:24,45,6.9,True,8576.7,2144.18,10720.88,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-23,10:00,13:54,0,3.9,False,4594.2,0.0,4594.2,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-23,14:30,21:00,45,6.5,False,7390.5,0.0,7390.5,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-24,17:00,21:00,0,4.0,False,4996.0,0.0,4996.0,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-24,18:30,23:36,0,5.1,True,5808.9,1452.22,7261.12,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-24,19:00,01:00,45,6.0,True,6828.0,1707.0,8535.0,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-24,19:00,01:06,45,6.1,True,6832.0,1708.0,8540.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-24,15:30,18:30,0,3.0,False,3321.0,0.0,3321.0,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-24,11:00,17:06,45,6.1,False,6703.9,0.0,6703.9,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-24,18:00,23:18,0,5.3,True,6179.8,1544.95,7724.75,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-24,09:30,12:48,0,3.3,False,6619.8,0.0,6619.8,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-24,17:30,21:24,0,3.9,False,4352.4,0.0,4352.4,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-24,10:00,16:12,45,6.2,False,6782.8,0.0,6782.8,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-24,16:30,21:12,0,4.7,False,5423.8,0.0,5423.8,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-24,17:00,20:30,0,3.5,False,4126.5,0.0,4126.5,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-24,12:00,17:24,0,5.4,False,6712.2,0.0,6712.2,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-24,09:30,15:30,45,6.0,False,11022.0,0.0,11022.0,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-24,13:30,17:42,0,4.2,False,4947.6,0.0,4947.6,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-24,13:30,20:48,45,7.3,False,8300.1,0.0,8300.1,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-25,13:00,18:24,0,5.4,False,6744.6,0.0,6744.6,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-25,16:00,20:05,0,4.1,False,4669.9,0.0,4669.9,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-25,12:30,17:24,0,4.9,False,5576.2,0.0,5576.2,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-25,13:30,21:24,45,7.9,False,8848.0,0.0,8848.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-25,12:00,18:30,45,6.5,False,7195.5,0.0,7195.5,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-25,10:30,14:24,0,3.9,False,7823.4,0.0,7823.4,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-25,14:00,20:54,45,6.9,False,8259.3,0.0,8259.3,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-25,19:00,00:54,0,5.9,True,6200.9,1550.22,7751.12,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-25,13:00,18:06,0,5.1,False,5691.6,0.0,5691.6,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-25,13:30,20:42,45,7.2,False,7876.8,0.0,7876.8,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-25,21:30,04:12,45,6.7,True,7731.8,1932.95,9664.75,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-25,15:30,21:24,0,5.9,False,6956.1,0.0,6956.1,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-25,19:00,02:36,45,7.6,True,8185.2,2046.3,10231.5,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-25,16:00,19:12,0,3.2,False,3977.6,0.0,3977.6,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-25,11:00,16:06,0,5.1,False,9368.7,0.0,9368.7,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-25,21:00,02:18,0,5.3,True,6243.4,1560.85,7804.25,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-25,18:00,00:30,45,6.5,True,7637.5,1909.38,9546.88,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-25,13:00,17:48,0,4.8,False,5457.6,0.0,5457.6,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-26,11:00,16:24,0,5.4,False,6744.6,0.0,6744.6,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-26,21:30,04:48,45,7.3,True,8314.7,2078.68,10393.38,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-26,10:30,15:48,0,5.3,False,6031.4,0.0,6031.4,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-26,12:30,18:36,45,6.1,False,6752.7,0.0,6752.7,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-26,10:00,14:54,0,4.9,False,5385.1,0.0,5385.1,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-26,18:00,22:30,0,4.5,True,5247.0,1311.75,6558.75,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-26,11:00,17:54,45,6.9,False,13841.4,0.0,13841.4,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-26,21:00,02:36,0,5.6,True,5885.6,1471.4,7357.0,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-26,15:00,18:36,0,3.6,False,4017.6,0.0,4017.6,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-26,19:00,23:48,0,4.8,True,5251.2,1312.8,6564.0,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-26,11:00,14:42,0,3.7,False,4362.3,0.0,4362.3,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-26,18:00,00:12,45,6.2,True,6677.4,1669.35,8346.75,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-26,19:00,01:48,45,6.8,True,8452.4,2113.1,10565.5,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-26,10:30,18:00,45,7.5,False,13777.5,0.0,13777.5,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-26,16:30,19:48,0,3.3,False,3887.4,0.0,3887.4,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-26,17:30,23:00,0,5.5,True,6462.5,1615.62,8078.12,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-26,17:30,22:48,0,5.3,True,6026.1,1506.52,7532.62,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-27,20:00,23:54,0,3.9,True,4871.1,1217.78,6088.88,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-27,11:00,16:00,0,5.0,False,5695.0,0.0,5695.0,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-27,11:00,14:48,0,3.8,False,4256.0,0.0,4256.0,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-27,11:00,15:30,0,4.5,False,9027.0,0.0,9027.0,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-27,18:00,23:24,0,5.4,True,6463.8,1615.95,8079.75,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-27,21:00,01:30,0,4.5,True,4729.5,1182.38,5911.88,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-27,13:30,18:36,0,5.1,False,5579.4,0.0,5579.4,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-27,20:30,01:54,0,5.4,True,6231.6,1557.9,7789.5,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-27,18:30,23:48,0,5.3,True,6248.7,1562.18,7810.88,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-27,14:00,20:54,45,6.9,False,7431.3,0.0,7431.3,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-27,15:30,22:18,45,6.8,True,8452.4,2113.1,10565.5,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-27,17:00,23:06,45,6.1,True,7185.8,1796.45,8982.25,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-27,18:30,22:24,0,3.9,True,4582.5,1145.62,5728.12,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-28,20:00,23:48,0,3.8,True,4746.2,1186.55,5932.75,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-28,19:00,00:12,0,5.2,True,5917.6,1479.4,7397.0,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-28,13:00,19:18,45,6.3,False,7056.0,0.0,7056.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-28,12:30,17:42,0,5.2,False,5756.4,0.0,5756.4,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-28,18:30,22:06,0,3.6,True,3956.4,989.1,4945.5,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-28,09:30,17:06,45,7.6,False,15245.6,0.0,15245.6,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-28,18:30,00:42,45,6.2,True,6516.2,1629.05,8145.25,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-28,14:00,21:00,45,7.0,False,7812.0,0.0,7812.0,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-28,17:30,23:54,45,6.4,True,7001.6,1750.4,8752.0,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-28,10:00,16:24,45,6.4,False,7385.6,0.0,7385.6,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-28,13:30,18:18,0,4.8,False,5966.4,0.0,5966.4,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-28,11:00,16:54,0,5.9,False,10838.3,0.0,10838.3,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-28,14:00,17:06,0,3.1,False,3651.8,0.0,3651.8,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-28,17:00,00:54,45,7.9,True,9282.5,2320.62,11603.12,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-28,17:30,23:30,45,6.0,True,6822.0,1705.5,8527.5,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-29,10:30,15:30,0,5.0,False,6245.0,0.0,6245.0,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-29,16:30,21:24,0,4.9,False,5581.1,0.0,5581.1,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-29,14:30,21:54,45,7.4,False,8288.0,0.0,8288.0,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-29,17:30,00:30,45,7.0,True,7693.0,1923.25,9616.25,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-29,21:30,04:06,45,6.6,True,7695.6,1923.9,9619.5,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-29,11:00,14:42,0,3.7,False,7422.2,0.0,7422.2,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-29,18:30,21:48,0,3.3,False,3950.1,0.0,3950.1,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-29,16:00,19:00,0,3.0,False,3153.0,0.0,3153.0,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-29,14:30,18:24,0,3.9,False,4352.4,0.0,4352.4,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-29,19:00,23:00,0,4.0,True,4376.0,1094.0,5470.0,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-29,14:30,17:42,0,3.2,False,3692.8,0.0,3692.8,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-29,19:30,01:00,0,5.5,True,6484.5,1621.12,8105.62,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-29,13:00,20:00,45,7.0,False,7539.0,0.0,7539.0,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-29,14:30,18:06,0,3.6,False,4474.8,0.0,4474.8,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-29,10:30,14:24,0,3.9,False,7164.3,0.0,7164.3,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-29,20:00,23:06,0,3.1,True,3651.8,912.95,4564.75,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-29,17:00,23:00,45,6.0,True,7050.0,1762.5,8812.5,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-29,17:30,00:48,45,7.3,True,8300.1,2075.02,10375.12,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-30,17:00,21:54,0,4.9,False,6120.1,0.0,6120.1,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-30,10:30,14:18,0,3.8,False,4328.2,0.0,4328.2,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-30,21:00,01:48,0,4.8,True,5376.0,1344.0,6720.0,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-30,20:30,23:42,0,3.2,True,3516.8,879.2,4396.0,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-30,20:00,01:36,0,5.6,True,6529.6,1632.4,8162.0,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-30,09:00,15:00,45,6.0,False,12036.0,0.0,12036.0,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-30,15:30,19:54,0,4.4,False,4624.4,0.0,4624.4,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-30,15:00,20:42,0,5.7,False,6361.2,0.0,6361.2,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-30,12:00,15:42,0,3.7,False,4047.8,0.0,4047.8,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-30,17:30,22:12,0,4.7,True,5423.8,1355.95,6779.75,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-30,11:00,14:48,0,3.8,False,4480.2,0.0,4480.2,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-30,13:00,18:06,0,5.1,False,5492.7,0.0,5492.7,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-30,11:00,18:36,45,7.6,False,9446.8,0.0,9446.8,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-30,10:30,14:12,0,3.7,False,6796.9,0.0,6796.9,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-30,19:30,23:24,0,3.9,True,4594.2,1148.55,5742.75,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-30,21:00,01:05,0,4.1,True,4817.5,1204.38,6021.88,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-30,12:00,16:30,0,4.5,False,5116.5,0.0,5116.5,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-31,11:30,18:00,45,6.5,False,8118.5,0.0,8118.5,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-31,11:00,17:54,45,6.9,False,7859.1,0.0,7859.1,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-31,10:00,13:30,0,3.5,False,3983.0,0.0,3983.0,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-31,18:00,23:18,0,5.3,True,5936.0,1484.0,7420.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-31,10:00,14:30,0,4.5,False,4981.5,0.0,4981.5,0.0,shift_R003_202401.csv
